numero_controle_pncp;numero_item;descricao;material_ou_servico;quantidade;unidade_original;unidade_normalizada;fator_conversao;evidencia_conversao;valor_unitario_estimado;valor_total_estimado;orcamento_sigiloso;situacao_compra_item_id;situacao_compra_item_nome;tem_resultado;ncm_nbs_codigo;catalogo_codigo_item;categoria_item_catalogo;data_inclusao;data_atualizacao;classificacao_status;classificacao_produto_id;classificacao_linha;classificacao_motivo;classificacao_regra_versao;resultados_status;raw_json;captured_at;cnpj;orgao_razao_social;esfera_classificada;esfera_id;unidade_codigo;unidade_nome;municipio_nome;uf_sigla;modalidade_id;modalidade_nome;srp;data_publicacao_pncp;data_abertura_proposta;data_encerramento_proposta;situacao_compra_id;situacao_compra_nome;especificacao_chave;quantidade_homologada_total;valor_homologado_elegivel;n_resultados_elegiveis;n_fornecedores_vencedores;homologado_acima_da_quantidade_flag;base_estimada_pareada;desagio_pct;desagio_negativo_flag;produto_id;linha;produto_nome;ncm_referencia
05990437000133-1-000027/2025;6;Arco De Ginástica Rítmica ( Bambolê );M;200.0;Unidade  ;unidade;1.0;unidade original ja comparavel (sem conversao);9.26;1852.0;0;2;Homologado;1;;;;2025-08-19T07:01:50;2025-10-21T17:39:11;ACEITO;E24;esportivo;casou regra de identidade do produto E24;v2;ok;"{""numeroItem"": 6, ""descricao"": ""Arco De Ginástica Rítmica ( Bambolê )"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 9.26, ""valorTotal"": 1852.0, ""quantidade"": 200.0, ""unidadeMedida"": ""Unidade  "", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-08-19T07:01:50"", ""dataAtualizacao"": ""2025-10-21T17:39:11"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:18:22.806645;05990437000133;MUNICIPIO DE CALCOENE;municipal;M;932334;MAP-PREFEITURA MUNICIPAL DE CALÇOENE;Calçoene;AP;6;Pregão - Eletrônico;0;2025-08-19T07:01:50;2025-08-20T08:00:00;2025-09-01T14:00:00;1;Divulgada no PNCP;generico;200.0;1198.0;1.0;1.0;False;1852.0;35.313174946004324;False;E24;esportivo;Bambole;9506.99.00
05990437000133-1-000027/2025;10;Bola Basquetebol;M;40.0;Unidade  ;unidade;1.0;unidade original ja comparavel (sem conversao);177.7;7108.0;0;2;Homologado;1;;;;2025-08-19T07:01:50;2025-10-21T17:39:11;ACEITO;E04;esportivo;casou regra de identidade do produto E04;v2;ok;"{""numeroItem"": 10, ""descricao"": ""Bola Basquetebol"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 177.7, ""valorTotal"": 7108.0, ""quantidade"": 40.0, ""unidadeMedida"": ""Unidade  "", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-08-19T07:01:50"", ""dataAtualizacao"": ""2025-10-21T17:39:11"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:18:22.806645;05990437000133;MUNICIPIO DE CALCOENE;municipal;M;932334;MAP-PREFEITURA MUNICIPAL DE CALÇOENE;Calçoene;AP;6;Pregão - Eletrônico;0;2025-08-19T07:01:50;2025-08-20T08:00:00;2025-09-01T14:00:00;1;Divulgada no PNCP;generico;40.0;2800.0;1.0;1.0;False;7108.0;60.607765897580194;False;E04;esportivo;Bola de basquete;9506.62.00
23066640000108-1-000043/2025;2;Apontador lápis;M;3855.0;Unidade;unidade;1.0;unidade original ja comparavel (sem conversao);3.26;12567.3;0;2;Homologado;1;;;;2025-08-20T07:08:12;2026-01-12T14:27:50;ACEITO;P08;educativo;casou regra de identidade do produto P08;v2;nao_consultado;"{""numeroItem"": 2, ""descricao"": ""Apontador lápis"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 3.26, ""valorTotal"": 12567.3, ""quantidade"": 3855.0, ""unidadeMedida"": ""Unidade"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 5, ""tipoBeneficioNome"": ""Não se aplica"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-08-20T07:08:12"", ""dataAtualizacao"": ""2026-01-12T14:27:50"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:18:27.583813;23066640000108;MUNICIPIO DE SANTANA;municipal;M;980615;PREFEITURA MUNICIPAL DE SANTANA - AP;Santana;AP;6;Pregão - Eletrônico;1;2025-08-20T07:08:12;2025-09-17T08:00:00;2025-10-03T09:00:00;1;Divulgada no PNCP;generico;0.0;0.0;;;False;;;False;P08;educativo;Apontador de lapis;8214.10.00
15126437000305-1-002276/2025;1;Apontador lápis;M;500.0;Unidade;unidade;1.0;unidade original ja comparavel (sem conversao);0.6125;306.25;0;2;Homologado;1;;;;2025-08-22T07:31:23;2025-10-10T08:32:47;ACEITO;P08;educativo;casou regra de identidade do produto P08;v2;nao_consultado;"{""numeroItem"": 1, ""descricao"": ""Apontador lápis"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 0.6125, ""valorTotal"": 306.25, ""quantidade"": 500.0, ""unidadeMedida"": ""Unidade"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 5, ""tipoBeneficioNome"": ""Não se aplica"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-08-22T07:31:23"", ""dataAtualizacao"": ""2025-10-10T08:32:47"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:18:33.903826;15126437000305;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH;indefinida;N;156956;HOSPITAL UNIV DA UNIVERSIDADE FEDERAL AMAPA;Macapá;AP;6;Pregão - Eletrônico;1;2025-08-22T07:31:23;2025-08-22T08:00:00;2025-09-04T09:00:00;1;Divulgada no PNCP;generico;0.0;0.0;;;False;;;False;P08;educativo;Apontador de lapis;8214.10.00
15126437000305-1-002276/2025;3;Caneta esferográfica;M;5000.0;Unidade;unidade;1.0;unidade original ja comparavel (sem conversao);0.7743;3871.5;0;2;Homologado;1;;;;2025-08-22T07:31:23;2025-10-10T08:32:47;ACEITO;P06;educativo;casou regra de identidade do produto P06;v2;ok;"{""numeroItem"": 3, ""descricao"": ""Caneta esferográfica"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 0.7743, ""valorTotal"": 3871.5, ""quantidade"": 5000.0, ""unidadeMedida"": ""Unidade"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 5, ""tipoBeneficioNome"": ""Não se aplica"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-08-22T07:31:23"", ""dataAtualizacao"": ""2025-10-10T08:32:47"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:18:33.903826;15126437000305;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH;indefinida;N;156956;HOSPITAL UNIV DA UNIVERSIDADE FEDERAL AMAPA;Macapá;AP;6;Pregão - Eletrônico;1;2025-08-22T07:31:23;2025-08-22T08:00:00;2025-09-04T09:00:00;1;Divulgada no PNCP;generico;5000.0;2500.0;1.0;1.0;False;3871.5;35.42554565413922;False;P06;educativo;Caneta esferografica azul/preta/vermelha;9608.10.00
15126437000305-1-002276/2025;4;Caneta esferográfica;M;6000.0;Unidade;unidade;1.0;unidade original ja comparavel (sem conversao);0.635;3810.0;0;2;Homologado;1;;;;2025-08-22T07:31:23;2025-10-10T08:32:48;ACEITO;P06;educativo;casou regra de identidade do produto P06;v2;ok;"{""numeroItem"": 4, ""descricao"": ""Caneta esferográfica"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 0.635, ""valorTotal"": 3810.0, ""quantidade"": 6000.0, ""unidadeMedida"": ""Unidade"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 5, ""tipoBeneficioNome"": ""Não se aplica"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-08-22T07:31:23"", ""dataAtualizacao"": ""2025-10-10T08:32:48"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:18:33.903826;15126437000305;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH;indefinida;N;156956;HOSPITAL UNIV DA UNIVERSIDADE FEDERAL AMAPA;Macapá;AP;6;Pregão - Eletrônico;1;2025-08-22T07:31:23;2025-08-22T08:00:00;2025-09-04T09:00:00;1;Divulgada no PNCP;generico;6000.0;3000.0;1.0;1.0;False;3810.0;21.259842519685034;False;P06;educativo;Caneta esferografica azul/preta/vermelha;9608.10.00
15126437000305-1-002276/2025;5;Caneta esferográfica;M;6000.0;Unidade;unidade;1.0;unidade original ja comparavel (sem conversao);0.648;3888.0;0;2;Homologado;1;;;;2025-08-22T07:31:23;2025-10-10T08:32:47;ACEITO;P06;educativo;casou regra de identidade do produto P06;v2;ok;"{""numeroItem"": 5, ""descricao"": ""Caneta esferográfica"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 0.648, ""valorTotal"": 3888.0, ""quantidade"": 6000.0, ""unidadeMedida"": ""Unidade"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 5, ""tipoBeneficioNome"": ""Não se aplica"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-08-22T07:31:23"", ""dataAtualizacao"": ""2025-10-10T08:32:47"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:18:33.903826;15126437000305;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH;indefinida;N;156956;HOSPITAL UNIV DA UNIVERSIDADE FEDERAL AMAPA;Macapá;AP;6;Pregão - Eletrônico;1;2025-08-22T07:31:23;2025-08-22T08:00:00;2025-09-04T09:00:00;1;Divulgada no PNCP;generico;6000.0;3000.0;1.0;1.0;False;3888.0;22.839506172839506;False;P06;educativo;Caneta esferografica azul/preta/vermelha;9608.10.00
23066905000160-1-000026/2025;4;APAGADOR DE QUADRO BRANCO COM COMPARTIMENTO PARA PINCEL  Cor: Suporte transparente e feltro preto, composição: Resina termoplástica.;M;100.0;UNID.;UNID.;;"unidade nao reconhecida no dicionario; preservada como original";8.9775;897.75;0;2;Homologado;1;;;;2025-09-11T16:05:32;2025-09-26T08:44:41;ACEITO;P19;educativo;casou regra de identidade do produto P19;v2;ok;"{""numeroItem"": 4, ""descricao"": ""APAGADOR DE QUADRO BRANCO COM COMPARTIMENTO PARA PINCEL  Cor: Suporte transparente e feltro preto, composição: Resina termoplástica."", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 8.9775, ""valorTotal"": 897.75, ""quantidade"": 100.0, ""unidadeMedida"": ""UNID."", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 4, ""tipoBeneficioNome"": ""Sem benefício"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-09-11T16:05:32"", ""dataAtualizacao"": ""2025-09-26T08:44:41"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:19:14.584363;23066905000160;MUNICIPIO DE LARANJAL DO JARI;municipal;M;2210;MUNICIPIO DE LARANJAL DO JARI/AP;Laranjal do Jari;AP;6;Pregão - Eletrônico;1;2025-09-11T16:05:32;2025-09-15T08:00:00;2025-09-24T00:00:00;1;Divulgada no PNCP;generico;100.0;589.0;1.0;1.0;False;897.7499999999999;34.391534391534385;False;P19;educativo;Apagador para quadro/lousa;9603.90.00
23066905000160-1-000026/2025;5;APONTADOR C/DEPÓSITO                     Composição: Resina termoplástica e lâmina em aço inox. Descrição: Cores diversas: laranja, azul, rosa, verde, roxo, preto. Altura: 60 mm. Largura: 23 mm Dimensões: 15 × 10 × 10 com Peso: 0,3 kg.;M;1000.0;UNID.;UNID.;;"unidade nao reconhecida no dicionario; preservada como original";1.425;1425.0;0;2;Homologado;1;;;;2025-09-11T16:05:32;2025-09-26T08:44:42;ACEITO;P08;educativo;casou regra de identidade do produto P08;v2;nao_consultado;"{""numeroItem"": 5, ""descricao"": ""APONTADOR C/DEPÓSITO                     Composição: Resina termoplástica e lâmina em aço inox. Descrição: Cores diversas: laranja, azul, rosa, verde, roxo, preto. Altura: 60 mm. Largura: 23 mm Dimensões: 15 × 10 × 10 com Peso: 0,3 kg."", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 1.425, ""valorTotal"": 1425.0, ""quantidade"": 1000.0, ""unidadeMedida"": ""UNID."", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 4, ""tipoBeneficioNome"": ""Sem benefício"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-09-11T16:05:32"", ""dataAtualizacao"": ""2025-09-26T08:44:42"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:19:14.584363;23066905000160;MUNICIPIO DE LARANJAL DO JARI;municipal;M;2210;MUNICIPIO DE LARANJAL DO JARI/AP;Laranjal do Jari;AP;6;Pregão - Eletrônico;1;2025-09-11T16:05:32;2025-09-15T08:00:00;2025-09-24T00:00:00;1;Divulgada no PNCP;generico;0.0;0.0;;;False;;;False;P08;educativo;Apontador de lapis;8214.10.00
00593411000138-1-000009/2025;8;Caneta Esferográfica;M;3.0;Caixa 50,00 UN;Caixa 50,00 UN;;"unidade nao reconhecida no dicionario; preservada como original";35.33;105.99;0;2;Homologado;1;;;;2025-09-18T07:17:57;2025-10-15T10:58:00;ACEITO;P06;educativo;casou regra de identidade do produto P06;v2;ok;"{""numeroItem"": 8, ""descricao"": ""Caneta Esferográfica"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 35.33, ""valorTotal"": 105.99, ""quantidade"": 3.0, ""unidadeMedida"": ""Caixa 50,00 UN"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-09-18T07:17:57"", ""dataAtualizacao"": ""2025-10-15T10:58:00"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:19:33.729189;00593411000138;CONSELHO REGIONAL DE ENFERMAGEM DO AMAPA;federal;F;389346;CONSELHO REGIONAL DE ENFERMAGEM DO AMAPA;Macapá;AP;6;Pregão - Eletrônico;0;2025-09-18T07:17:57;2025-09-18T08:00:00;2025-10-01T09:00:00;1;Divulgada no PNCP;generico;3.0;105.99;1.0;1.0;False;105.99;0.0;False;P06;educativo;Caneta esferografica azul/preta/vermelha;9608.10.00
00593411000138-1-000009/2025;9;Caneta Esferográfica;M;3.0;Caixa 50,00 UN;Caixa 50,00 UN;;"unidade nao reconhecida no dicionario; preservada como original";35.43;106.3;0;2;Homologado;1;;;;2025-09-18T07:17:57;2025-10-15T10:58:00;ACEITO;P06;educativo;casou regra de identidade do produto P06;v2;ok;"{""numeroItem"": 9, ""descricao"": ""Caneta Esferográfica"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 35.43, ""valorTotal"": 106.3, ""quantidade"": 3.0, ""unidadeMedida"": ""Caixa 50,00 UN"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": null, ""codigoRegistroImobiliario"": null, ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 1, ""tipoBeneficioNome"": ""Participação exclusiva para ME/EPP"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-09-18T07:17:57"", ""dataAtualizacao"": ""2025-10-15T10:58:00"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:19:33.730195;00593411000138;CONSELHO REGIONAL DE ENFERMAGEM DO AMAPA;federal;F;389346;CONSELHO REGIONAL DE ENFERMAGEM DO AMAPA;Macapá;AP;6;Pregão - Eletrônico;0;2025-09-18T07:17:57;2025-09-18T08:00:00;2025-10-01T09:00:00;1;Divulgada no PNCP;generico;3.0;106.2;1.0;1.0;False;106.28999999999999;0.08467400508043177;False;P06;educativo;Caneta esferografica azul/preta/vermelha;9608.10.00
05986427000124-1-000018/2025;1;Apagador p/ quadro branco - c/72;M;130.0;Unidade;unidade;1.0;unidade original ja comparavel (sem conversao);112.5;14625.0;0;2;Homologado;1;;;;2025-09-22T13:19:35;2025-12-01T12:01:42;ACEITO;P19;educativo;casou regra de identidade do produto P19;v2;ok;"{""numeroItem"": 1, ""descricao"": ""Apagador p/ quadro branco - c/72"", ""materialOuServico"": ""M"", ""materialOuServicoNome"": ""Material"", ""valorUnitarioEstimado"": 112.5, ""valorTotal"": 14625.0, ""quantidade"": 130.0, ""unidadeMedida"": ""Unidade"", ""orcamentoSigiloso"": false, ""itemCategoriaId"": 3, ""itemCategoriaNome"": ""Não se aplica"", ""patrimonio"": ""nao_se_aplica"", ""codigoRegistroImobiliario"": ""nao_se_aplica"", ""criterioJulgamentoId"": 1, ""criterioJulgamentoNome"": ""Menor preço"", ""situacaoCompraItem"": 2, ""situacaoCompraItemNome"": ""Homologado"", ""tipoBeneficio"": 4, ""tipoBeneficioNome"": ""Sem benefício"", ""incentivoProdutivoBasico"": false, ""dataInclusao"": ""2025-09-22T13:19:35"", ""dataAtualizacao"": ""2025-12-01T12:01:42"", ""temResultado"": true, ""imagem"": 0, ""aplicabilidadeMargemPreferenciaNormal"": false, ""aplicabilidadeMargemPreferenciaAdicional"": false, ""percentualMargemPreferenciaNormal"": null, ""percentualMargemPreferenciaAdicional"": null, ""ncmNbsCodigo"": null, ""ncmNbsDescricao"": null, ""catalogo"": null, ""categoriaItemCatalogo"": null, ""catalogoCodigoItem"": null, ""informacaoComplementar"": null, ""tipoMargemPreferencia"": null, ""exigenciaConteudoNacional"": false}";2026-09-12T19:19:44.503929;05986427000124;MUNICIPIO DE MAZAGAO;municipal;M;2138;Mazagão;Mazagão;AP;6;Pregão - Eletrônico;1;2025-09-22T13:19:35;2025-09-22T17:00:00;2025-10-02T08:00:00;1;Divulgada no PNCP;generico;130.0;11992.5;1.0;1.0;False;14625.0;18.000000000000004;False;P19;educativo;Apagador para quadro/lousa;9603.90.00
